"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"SPB           ","Spectrum Brands Holdings, Inc.","53.56","$2.61B","n/a","Miscellaneous","Industrial Machinery/Components","https://old.nasdaq.com/symbol/spb",
"SR","Spire Inc.","86.26","$4.38B","n/a","Public Utilities","Oil/Gas Transmission","https://old.nasdaq.com/symbol/sr",
"SR^A","Spire Inc.","27.19","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/sr^a",
"SPR","Spirit Aerosystems Holdings, Inc.","85.33","$8.83B","2006","Capital Goods","Military/Government/Technical","https://old.nasdaq.com/symbol/spr",
"SAVE","Spirit Airlines, Inc.","38.69","$2.65B","n/a","Transportation","Air Freight/Delivery Services","https://old.nasdaq.com/symbol/save",
"SMTA","Spirit MTA REIT","8.49","$366.43M","2018","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/smta",
"SRC","Spirit Realty Capital, Inc.","47.62","$4.29B","2013","Consumer Services","Building operators","https://old.nasdaq.com/symbol/src",
"SRC^A","Spirit Realty Capital, Inc.","25.75","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/src^a",
"SPOT","Spotify Technology S.A.","129.08","$23.2B","2018","Consumer Services","Broadcasting","https://old.nasdaq.com/symbol/spot",
"SRLP","Sprague Resources LP","17.27","$392.62M","2013","Energy","Oil Refining/Marketing","https://old.nasdaq.com/symbol/srlp",
"S","Sprint Corporation","6.78","$27.75B","2013","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/s",
"SPXC","SPX Corporation","41.5","$1.83B","n/a","Technology","Industrial Machinery/Components","https://old.nasdaq.com/symbol/spxc",
"FLOW","SPX FLOW, Inc.","41.37","$1.76B","2015","Technology","Industrial Machinery/Components","https://old.nasdaq.com/symbol/flow",
"SQ","Square, Inc.","59.6","$25.46B","2015","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/sq",
"JOE","St. Joe Company (The)","16.91","$1.02B","n/a","Consumer Services","Homebuilding","https://old.nasdaq.com/symbol/joe",
"STAG","Stag Industrial, Inc.","29.74","$3.78B","2011","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/stag",
"STAG^C","Stag Industrial, Inc.","26.5","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/stag^c",
"SSI","Stage Stores, Inc.","0.92","$26.57M","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://old.nasdaq.com/symbol/ssi",
"SMP","Standard Motor Products, Inc.","49.46","$1.1B","n/a","Capital Goods","Auto Parts:O.E.M.","https://old.nasdaq.com/symbol/smp",
"SXI","Standex International Corporation","76.4","$950.4M","n/a","Technology","Industrial Machinery/Components","https://old.nasdaq.com/symbol/sxi",
"SWJ","Stanley Black & Decker, Inc.","25.46","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/swj",
"SWK","Stanley Black & Decker, Inc.","144.38","$21.91B","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/swk",
"SWP","Stanley Black & Decker, Inc.","100.64","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/swp",
"STN","Stantec Inc","22.54","$2.52B","n/a","Consumer Services","Military/Government/Technical","https://old.nasdaq.com/symbol/stn",
"SGU","Star Group, L.P.","9.43","$464.72M","n/a","Consumer Services","Other Specialty Stores","https://old.nasdaq.com/symbol/sgu",
"SRT","StarTek, Inc.","6.58","$253.07M","1997","Technology","Professional Services","https://old.nasdaq.com/symbol/srt",
"STWD","STARWOOD PROPERTY TRUST, INC.","24.39","$6.87B","2009","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/stwd",
"STT","State Street Corporation","60.22","$22.44B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/stt",
"STT^C","State Street Corporation","25.45","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/stt^c",
"STT^D","State Street Corporation","27.2","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/stt^d",
"STT^E","State Street Corporation","25.3799","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/stt^e",
"STT^G","State Street Corporation","26.9","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/stt^g",
"SPLP","Steel Partners Holdings LP","13.01","$325.39M","n/a","Capital Goods","Industrial Specialties","https://old.nasdaq.com/symbol/splp",
"SPLP^A","Steel Partners Holdings LP","20.91","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/splp^a",
"SCS","Steelcase Inc.","16.77","$1.97B","1998","Consumer Durables","Office Equipment/Supplies/Services","https://old.nasdaq.com/symbol/scs",
"SCA","Stellus Capital Investment Corporation","25.53","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/sca",
"SCM","Stellus Capital Investment Corporation","13.59","$256.93M","2012","n/a","n/a","https://old.nasdaq.com/symbol/scm",
"SCL","Stepan Company","97.73","$2.2B","n/a","Basic Industries","Package Goods/Cosmetics","https://old.nasdaq.com/symbol/scl",
"STE","STERIS plc","145.5","$12.32B","n/a","Health Care","Industrial Specialties","https://old.nasdaq.com/symbol/ste",
"STL","Sterling Bancorp","20.63","$4.23B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/stl",
"STL^A","Sterling Bancorp","27.76","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/stl^a",
"STC","Stewart Information Services Corporation","36.57","$867.16M","n/a","Finance","Specialty Insurers","https://old.nasdaq.com/symbol/stc",
"SF","Stifel Financial Corporation","58.16","$4.05B","n/a","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/sf",
"SF^A","Stifel Financial Corporation","26.7","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/sf^a",
"SF^B","Stifel Financial Corporation","26.69","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/sf^b",
"SFB","Stifel Financial Corporation","26.43","n/a","2017","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/sfb",
"STM","STMicroelectronics N.V.","19.76","$17.71B","n/a","Technology","Semiconductors","https://old.nasdaq.com/symbol/stm",
"EDF","Stone Harbor Emerging Markets Income Fund","13.21","$215.01M","2010","n/a","n/a","https://old.nasdaq.com/symbol/edf",
"EDI","Stone Harbor Emerging Markets Total Income Fund","11.92","$116.1M","2012","n/a","n/a","https://old.nasdaq.com/symbol/edi",
"STON","StoneMor Partners L.P.","1.47","$58.19M","2004","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/ston",
"SRI","Stoneridge, Inc.","32.5","$889.89M","1997","Capital Goods","Auto Parts:O.E.M.","https://old.nasdaq.com/symbol/sri",
"STOR","STORE Capital Corporation","37.17","$8.59B","2014","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/stor",
"GJH","STRATS Trust","10.12","n/a","n/a","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/gjh",
"GJO","STRATS Trust","23.17","n/a","n/a","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/gjo",
"GJS","STRATS Trust","20.58","n/a","n/a","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/gjs",
"SYK","Stryker Corporation","218.4","$81.7B","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/syk",
"MSC","Studio City International Holdings Limited","19.6876","$1.55B","2018","Consumer Services","Hotels/Resorts","https://old.nasdaq.com/symbol/msc",
"RGR","Sturm, Ruger & Company, Inc.","43.37","$758.34M","n/a","Capital Goods","Ordnance And Accessories","https://old.nasdaq.com/symbol/rgr",
"SPH","Suburban Propane Partners, L.P.","23.76","$1.47B","1996","Consumer Services","Other Specialty Stores","https://old.nasdaq.com/symbol/sph",
"SMFG","Sumitomo Mitsui Financial Group Inc","6.95","$47.59B","n/a","Finance","Commercial Banks","https://old.nasdaq.com/symbol/smfg",
"INN","Summit Hotel Properties, Inc.","11.93","$1.25B","2011","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/inn",
"INN^D","Summit Hotel Properties, Inc.","26.4893","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/inn^d",
"INN^E","Summit Hotel Properties, Inc.","25.96","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/inn^e",
"SUM","Summit Materials, Inc.","22.76","$2.55B","2015","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://old.nasdaq.com/symbol/sum",
"SMLP","Summit Midstream Partners, LP","5.51","$455.7M","2012","Public Utilities","Natural Gas Distribution","https://old.nasdaq.com/symbol/smlp",
"SUI","Sun Communities, Inc.","148.35","$13.45B","1993","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/sui",
"SLF","Sun Life Financial Inc.","44.18","$26.11B","n/a","Finance","Life Insurance","https://old.nasdaq.com/symbol/slf",
"SXC","SunCoke Energy, Inc.","7.14","$651.23M","2011","Basic Industries","Steel/Iron Ore","https://old.nasdaq.com/symbol/sxc",
"SU","Suncor Energy  Inc.","32.13","$49.98B","n/a","Energy","Integrated oil Companies","https://old.nasdaq.com/symbol/su",
"STG","Sunlands Technology Group","2.68","$457.19M","2018","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/stg",
"NOVA","Sunnova Energy International Inc.","10.44","$876.76M","2019","Public Utilities","Power Generation","https://old.nasdaq.com/symbol/nova",
"SUN","Sunoco LP","31.47","$2.6B","2012","Energy","Integrated oil Companies","https://old.nasdaq.com/symbol/sun",
"SHO","Sunstone Hotel Investors, Inc.","13.8","$3.1B","2004","Consumer Services","Hotels/Resorts","https://old.nasdaq.com/symbol/sho",
"SHO^E","Sunstone Hotel Investors, Inc.","26.84","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/sho^e",
"SHO^F","Sunstone Hotel Investors, Inc.","26","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/sho^f",
"STI","SunTrust Banks, Inc.","68.09","$30.23B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/sti",
"STI^A","SunTrust Banks, Inc.","24.05","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/sti^a",
"SPN","Superior Energy Services, Inc.","0.3514","$55.02M","n/a","Energy","Oilfield Services/Equipment","https://old.nasdaq.com/symbol/spn",
"SUP","Superior Industries International, Inc.","3.5","$87.95M","n/a","Capital Goods","Auto Parts:O.E.M.","https://old.nasdaq.com/symbol/sup",
"SUZ","Suzano S.A.","16.68","$11.25B","2018","Basic Industries","Paper","https://old.nasdaq.com/symbol/suz",
"SWZ","Swiss Helvetia Fund, Inc. (The)","7.97","$105.74M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/swz",
"SWCH","Switch, Inc.","16.15","$3.96B","2017","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/swch",
"SBE","Switchback Energy Acquisition Corporation","9.76","$383.22M","2019","Finance","Business Services","https://old.nasdaq.com/symbol/sbe",
"SBE.U","Switchback Energy Acquisition Corporation","n/a","n/a","2019","n/a","n/a","https://old.nasdaq.com/symbol/sbe.u",
"SBE.WS","Switchback Energy Acquisition Corporation","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/sbe.ws",
"SYF","Synchrony Financial","33.96","$22.53B","2014","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/syf",
"SNX","Synnex Corporation","95.93","$4.9B","2003","Technology","Retail: Computer Software & Peripheral Equipment","https://old.nasdaq.com/symbol/snx",
"SNV","Synovus Financial Corp.","36.82","$5.68B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/snv",
"SNV^D","Synovus Financial Corp.","26.54","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/snv^d",
"SNV^E","Synovus Financial Corp.","26.24","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/snv^e",
"GJP","Synthetic Fixed-Income Securities, Inc.","22.28","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gjp",
"GJR","Synthetic Fixed-Income Securities, Inc.","22.15","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gjr",
"GJT","Synthetic Fixed-Income Securities, Inc.","20.5928","n/a","n/a","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/gjt",
"GJV","Synthetic Fixed-Income Securities, Inc.","26.53","n/a","n/a","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/gjv",
"SYY","Sysco Corporation","78.38","$40.22B","n/a","Consumer Non-Durables","Food Distributors","https://old.nasdaq.com/symbol/syy",
"SYX","Systemax Inc.","22.8","$854.68M","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/syx",
"TLRD","Tailored Brands, Inc.","4.54","$229.92M","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://old.nasdaq.com/symbol/tlrd",
"TWN","Taiwan Fund, Inc. (The)","18.45","$146.3M","1986","n/a","n/a","https://old.nasdaq.com/symbol/twn",
"TSM","Taiwan Semiconductor Manufacturing Company Ltd.","45.13","$234.05B","1997","Technology","Semiconductors","https://old.nasdaq.com/symbol/tsm",
"TAK","Takeda Pharmaceutical Company Limited","17.4","$54.86B","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/tak",
"TAL","TAL Education Group","35.99","$21.28B","n/a","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/tal",
"TGE","Tallgrass Energy, LP","20.1","$5.65B","2015","Public Utilities","Natural Gas Distribution","https://old.nasdaq.com/symbol/tge",
"TALO","Talos Energy, Inc.","23.49","$1.27B","2018","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/talo",
"SKT","Tanger Factory Outlet Centers, Inc.","15.91","$1.49B","1993","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/skt",
"TPR","Tapestry, Inc.","25.16","$7.22B","n/a","Consumer Non-Durables","Apparel","https://old.nasdaq.com/symbol/tpr",
"NGLS^A","Targa Resources Partners LP","27.19","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ngls^a",
"TRGP","Targa Resources, Inc.","41.32","$9.62B","2010","Public Utilities","Natural Gas Distribution","https://old.nasdaq.com/symbol/trgp",
"TGT","Target Corporation","107.28","$54.81B","n/a","Consumer Services","Department/Specialty Retail Stores","https://old.nasdaq.com/symbol/tgt",
"TARO","Taro Pharmaceutical Industries Ltd.","82.15","$3.17B","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/taro",
"TTM","Tata Motors Ltd","8.68","$5.9B","n/a","Capital Goods","Auto Manufacturing","https://old.nasdaq.com/symbol/ttm",
"TCO","Taubman Centers, Inc.","41.79","$2.56B","1992","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/tco",
"TCO^J","Taubman Centers, Inc.","25.5","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tco^j",
"TCO^K","Taubman Centers, Inc.","25.44","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tco^k",
"TMHC","Taylor Morrison Home Corporation","24.87","$2.62B","2013","Capital Goods","Homebuilding","https://old.nasdaq.com/symbol/tmhc",
"TRP","TC Energy Corporation","50.5","$47.11B","n/a","Public Utilities","Natural Gas Distribution","https://old.nasdaq.com/symbol/trp",
"TCP","TC PipeLines, LP","40.83","$2.91B","n/a","Public Utilities","Natural Gas Distribution","https://old.nasdaq.com/symbol/tcp",
"TSI","TCW Strategic Income Fund, Inc.","5.8","$276.58M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tsi",
"TEL","TE Connectivity Ltd.","94.55","$31.76B","n/a","Technology","Electronic Components","https://old.nasdaq.com/symbol/tel",
"TISI","Team, Inc.","18.15","$549.82M","n/a","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/tisi",
"FTI","TechnipFMC plc","24.52","$10.95B","n/a","Energy","Metal Fabrications","https://old.nasdaq.com/symbol/fti",
"TECK","Teck Resources Ltd","18.74","$10.3B","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://old.nasdaq.com/symbol/teck",
"TK","Teekay Corporation","4.63","$466.63M","n/a","Transportation","Marine Transportation","https://old.nasdaq.com/symbol/tk",
"TGP","Teekay LNG Partners L.P.","16.1","$1.26B","2005","Consumer Services","Marine Transportation","https://old.nasdaq.com/symbol/tgp",
"TGP^A","Teekay LNG Partners L.P.","26.02","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tgp^a",
"TGP^B","Teekay LNG Partners L.P.","25.36","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tgp^b",
"TOO","Teekay Offshore Partners L.P.","1.18","$484.63M","2006","Consumer Services","Marine Transportation","https://old.nasdaq.com/symbol/too",
"TOO^A","Teekay Offshore Partners L.P.","17.095","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/too^a",
"TOO^B","Teekay Offshore Partners L.P.","16.8332","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/too^b",
"TOO^E","Teekay Offshore Partners L.P.","16.6656","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/too^e",
"TNK","Teekay Tankers Ltd.","1.24","$333.56M","2007","Consumer Services","Marine Transportation","https://old.nasdaq.com/symbol/tnk",
"GCI","TEGNA Inc.","10.64","$1.22B","2015","Consumer Services","Newspapers/Magazines","https://old.nasdaq.com/symbol/gci",
"TGNA","TEGNA Inc.","15.49","$3.36B","n/a","Consumer Services","Broadcasting","https://old.nasdaq.com/symbol/tgna",
"TRC","Tejon Ranch Co","18.27","$474.31M","n/a","Finance","Real Estate","https://old.nasdaq.com/symbol/trc",
"HQH","Tekla Healthcare Investors","18.99","$809.21M","1987","n/a","n/a","https://old.nasdaq.com/symbol/hqh",
"THQ","Tekla Healthcare Opportunies Fund","17.61","$730.16M","2014","n/a","n/a","https://old.nasdaq.com/symbol/thq",
"HQL","Tekla Life Sciences Investors","15.75","$361.66M","1992","n/a","n/a","https://old.nasdaq.com/symbol/hql",
"THW","Tekla World Healthcare Fund","13.49","$406.8M","2015","n/a","n/a","https://old.nasdaq.com/symbol/thw",
"TDOC","Teladoc Health, Inc.","68.7","$4.95B","2015","Health Care","Medical/Nursing Services","https://old.nasdaq.com/symbol/tdoc",
"TLRA","Telaria, Inc.","8.22","$377.51M","2013","Technology","Advertising","https://old.nasdaq.com/symbol/tlra",
"TEO","Telecom Argentina Stet - France Telecom S.A.","9.63","$4.15B","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/teo",
